filename,config_num,distribution_group,regular_info_count,misinformation_count,total_posts,num_agents,run_mean_raw_diff,run_median_raw_diff,run_pct_positive_raw,run_std_raw_diff,run_mean_norm_diff,run_median_norm_diff,run_pct_positive_norm,run_std_norm_diff,normal_run_mean_norm_diff,normal_run_median_norm_diff,normal_run_pct_positive_norm,normal_n_agents,gullible_run_mean_norm_diff,gullible_run_median_norm_diff,gullible_run_pct_positive_norm,gullible_n_agents,stubborn_run_mean_norm_diff,stubborn_run_median_norm_diff,stubborn_run_pct_positive_norm,stubborn_n_agents
hyp2-config-169s-0.json,169,real_gt,766,765,1531,300,-521.1533333333333,-357.0,0.023333333333333334,516.7427471298071,-0.678027019801248,-0.46471014863734883,0.023333333333333334,0.6746814681749835,-0.31944429085820575,-0.3172238434102971,0.04,100,-0.36703974470554107,-0.25913496817351833,0.01,100,-1.3475970238399972,-1.347330159217734,0.02,100
hyp2-config-16s-0.json,16,random,142,474,616,300,489.55,323.0,1.0,602.2906115566062,-0.4174949981181039,-0.36765317644262197,0.02,0.38459017252186806,-0.27758899387888514,-0.18840256730254945,0.03,100,-0.26395435906578707,-0.17569976822963096,0.01,100,-0.7109416414096391,-0.7427200332798478,0.02,100
hyp2-config-170s-0.json,170,real_gt,778,777,1555,300,-516.45,-400.0,0.04666666666666667,576.3977579918751,-0.661283869253021,-0.5128303110308251,0.04666666666666667,0.7423790184812762,-0.36754111621720875,-0.3399734659374762,0.06,100,-0.2732250300245159,-0.26864828471512275,0.06,100,-1.3430854615173382,-1.392518022980748,0.02,100
hyp2-config-171s-0.json,171,real_gt,895,894,1789,300,-636.3233333333334,-485.5,0.03666666666666667,636.7099475532532,-0.708906290227838,-0.541300788621849,0.03666666666666667,0.7121801980207524,-0.4241167810230838,-0.42736242860535173,0.04,100,-0.31688734330671264,-0.2642508092434979,0.04,100,-1.3857147463537176,-1.3995944409033534,0.03,100
hyp2-config-172s-0.json,172,real_gt,787,786,1573,300,-598.0733333333334,-434.5,0.02666666666666667,581.6113598172326,-0.7576985859056142,-0.5507378164899722,0.02666666666666667,0.7395539054482999,-0.4640336608566043,-0.4173391724945116,0.03,100,-0.41220837334419685,-0.38818782311803435,0.01,100,-1.3968537235160414,-1.37135416161479,0.04,100
hyp2-config-173s-0.json,173,real_gt,778,777,1555,300,-334.93666666666667,-268.5,0.056666666666666664,449.97802174744197,-0.42774257548036476,-0.34381875448713506,0.056666666666666664,0.5806811298802969,-0.2810936367877242,-0.2422490430202513,0.03,100,-0.2592265089180256,-0.21015176028029497,0.07,100,-0.7429075807353444,-0.8225832332516136,0.07,100
hyp2-config-174s-0.json,174,real_gt,778,777,1555,300,-504.0566666666667,-371.5,0.016666666666666666,513.3015244202275,-0.6458026443630557,-0.4758348138810864,0.016666666666666666,0.66009780525813,-0.37804015179336525,-0.3559567646971247,0.03,100,-0.3353186568867803,-0.2583588913923105,0.01,100,-1.2240491244090217,-1.156565857079996,0.01,100
hyp2-config-175s-0.json,175,real_gt,751,750,1501,300,-441.0933333333333,-362.5,0.02666666666666667,421.89308742018045,-0.5848872081668886,-0.48124278739458504,0.02666666666666667,0.5622686816580608,-0.39657148690634714,-0.328138482023968,0.03,100,-0.3508858766089658,-0.2529977807367954,0.0,100,-1.0072042609853527,-0.9670608078118066,0.05,100
hyp2-config-176s-0.json,176,real_gt,844,843,1687,300,-535.0966666666667,-435.5,0.03333333333333333,560.8523619413635,-0.6318235107820374,-0.5145988992146081,0.03333333333333333,0.6650889585356174,-0.375323236241588,-0.36193238996362576,0.04,100,-0.31430239552939454,-0.23933789838817582,0.02,100,-1.2058449005751295,-1.1943683133471634,0.04,100
hyp2-config-177s-0.json,177,real_gt,799,798,1597,300,-346.6,-270.0,0.05333333333333334,451.1285143446926,-0.4311803915295121,-0.3366363342649489,0.05333333333333334,0.5663286503327389,-0.26174398762864604,-0.2608939432435907,0.05,100,-0.19870612074617078,-0.20964175143741703,0.05,100,-0.8330910662137194,-0.8875348571679512,0.06,100
hyp2-config-178s-0.json,178,real_gt,769,768,1537,300,-464.00333333333333,-356.5,0.03333333333333333,457.10855467611026,-0.6010039926040313,-0.46201184574122234,0.03333333333333333,0.5946168259324024,-0.3549478828023407,-0.30361484747507583,0.06,100,-0.3030882064098397,-0.24967913551148674,0.02,100,-1.1449758885999133,-1.084866540691374,0.02,100
hyp2-config-179s-0.json,179,real_gt,859,858,1717,300,-478.3433333333333,-368.5,0.04666666666666667,611.7361926136136,-0.5544828964852248,-0.4277694559999565,0.04666666666666667,0.7137220884654033,-0.2996149640037882,-0.29800128083015165,0.04,100,-0.2713879911318794,-0.2025556903321747,0.05,100,-1.0924457343200067,-1.1187183014889652,0.05,100
hyp2-config-17s-0.json,17,random,157,429,586,300,412.8,254.0,1.0,691.607840240605,-0.5747058037503897,-0.4763484922720592,0.03666666666666667,0.6383751616428023,-0.3977623862337238,-0.3300298427686962,0.03,100,-0.29151351832880495,-0.1889819310201476,0.05,100,-1.0348415066886405,-0.9809362611910382,0.03,100
hyp2-config-180s-0.json,180,real_gt,838,837,1675,300,-548.26,-413.5,0.03333333333333333,580.9711271384851,-0.6520144870921168,-0.4920830446275054,0.03333333333333333,0.6940286038140956,-0.3900058596590277,-0.24758698956096759,0.02,100,-0.31883080555341703,-0.2398553762015152,0.04,100,-1.2472067960639062,-1.3281943695947853,0.04,100
hyp2-config-181s-0.json,181,real_gt,808,807,1615,300,-666.3133333333334,-475.0,0.03333333333333333,697.4694741565082,-0.8224748538980292,-0.5866367305875568,0.03333333333333333,0.8635572514055906,-0.47033058510311987,-0.3001122602966617,0.02,100,-0.31282566221306146,-0.22586863704957866,0.06,100,-1.6842683143779065,-1.5358420135693867,0.02,100
hyp2-config-182s-0.json,182,real_gt,820,819,1639,300,-602.2833333333333,-395.0,0.03,661.3644680412714,-0.7324299512592196,-0.4803813395276809,0.03,0.8071661984002151,-0.37606752732362486,-0.2981476518061884,0.03,100,-0.3399186247356979,-0.24572426218767685,0.03,100,-1.4813037017183361,-1.4572560231096816,0.03,100
hyp2-config-183s-0.json,183,real_gt,856,855,1711,300,-601.96,-477.5,0.02666666666666667,580.8839461801005,-0.7011773469239038,-0.5562906487402306,0.02666666666666667,0.6790267124847494,-0.4445041400229546,-0.3936328359840411,0.04,100,-0.3653696644258621,-0.25992854019784656,0.02,100,-1.2936582363228941,-1.2910408810187461,0.02,100
hyp2-config-184s-0.json,184,real_gt,883,882,1765,300,-528.7666666666667,-361.0,0.02666666666666667,552.1840480903448,-0.5968377790275542,-0.4076445225126668,0.02666666666666667,0.6255999877356331,-0.3613813067695935,-0.32613577707413643,0.03,100,-0.2908888221200145,-0.16591551682960848,0.01,100,-1.1382432081930547,-1.1721333682585908,0.04,100
hyp2-config-185s-0.json,185,real_gt,883,882,1765,300,-620.19,-444.5,0.04666666666666667,731.8485418404412,-0.7001987700830931,-0.5022085089226329,0.04666666666666667,0.8299247330225353,-0.30819239964766576,-0.25987922537833563,0.04,100,-0.3286059301032606,-0.2536787081763623,0.05,100,-1.4637979804983527,-1.48226002367727,0.05,100
hyp2-config-186s-0.json,186,real_gt,898,897,1795,300,-570.36,-467.0,0.03666666666666667,601.03835213386,-0.6329077499112359,-0.5188850238235344,0.03666666666666667,0.6703045430534745,-0.4537126973604169,-0.36242436431261826,0.03,100,-0.23482166489138503,-0.22494494144053556,0.06,100,-1.2101888874819056,-1.2405115542280256,0.02,100
hyp2-config-187s-0.json,187,real_gt,787,786,1573,300,-406.56666666666666,-326.0,0.05,512.0905531945751,-0.5139599600376344,-0.41291292019489734,0.05,0.6526162297168262,-0.30301926017892533,-0.2204501585885138,0.06,100,-0.2786971816186051,-0.25411828989527663,0.03,100,-0.960163438315373,-1.0267644386677919,0.06,100
hyp2-config-188s-0.json,188,real_gt,841,840,1681,300,-583.4866666666667,-405.0,0.03666666666666667,624.2927153751332,-0.6915875846969783,-0.48036846724421045,0.03666666666666667,0.7432279522741507,-0.41343836702338477,-0.3275465715418153,0.04,100,-0.32547641696393176,-0.2871602683879736,0.03,100,-1.3358479701036179,-1.3846710265556876,0.04,100
hyp2-config-189s-0.json,189,real_gt,850,849,1699,300,-585.0333333333333,-379.5,0.05333333333333334,693.0955805911661,-0.6858633455738008,-0.44526086052795666,0.05333333333333334,0.8165489593635237,-0.4116580891013648,-0.24880343656897386,0.05,100,-0.29512144391325434,-0.20941107184923435,0.04,100,-1.3508105037067832,-1.3945832467262522,0.07,100
hyp2-config-18s-0.json,18,random,136,492,628,300,477.96,333.0,1.0,762.8983843756278,-0.6141461421967161,-0.4644906743185079,0.023333333333333334,0.6207289204115287,-0.364527737924438,-0.28458273553323765,0.03,100,-0.2688534194165471,-0.21996054519368724,0.01,100,-1.209057269249163,-1.1455344332855093,0.03,100
hyp2-config-190s-0.json,190,real_gt,871,870,1741,300,-522.0266666666666,-392.0,0.03333333333333333,564.0628057094691,-0.5972695892773093,-0.44887960726869625,0.03333333333333333,0.6484063104052499,-0.3342207529989311,-0.3048101666732649,0.03,100,-0.2881768742494425,-0.223307204032886,0.04,100,-1.1694111405835546,-1.1180767251276773,0.03,100
hyp2-config-191s-0.json,191,real_gt,775,774,1549,300,-603.6633333333333,-468.0,0.02666666666666667,581.6907112898502,-0.7766033563946542,-0.602423939318163,0.03,0.7509567432686419,-0.5356996415770611,-0.41280903559223137,0.03,100,-0.34390952738184544,-0.22451029424022662,0.04,100,-1.450200900225056,-1.4598382929065599,0.02,100
hyp2-config-192s-0.json,192,real_gt,787,786,1573,300,-507.56,-338.0,0.043333333333333335,544.2302591580861,-0.6425382784066354,-0.42820676967645355,0.043333333333333335,0.692196830373127,-0.3087745844528291,-0.2655395727648071,0.03,100,-0.3009305314412641,-0.18679253518531097,0.08,100,-1.317909719325813,-1.260597624890475,0.02,100
hyp2-config-193s-0.json,193,real_gt,754,753,1507,300,-432.74333333333334,-343.0,0.03666666666666667,479.6274238140168,-0.5713986376920847,-0.4535571242879939,0.03666666666666667,0.6375212399294325,-0.346298924549371,-0.38459160704661466,0.06,100,-0.29466956224615243,-0.2221511830661439,0.01,100,-1.0732274262807302,-1.0516721795400188,0.04,100
hyp2-config-194s-0.json,194,real_gt,814,813,1627,300,-532.49,-381.0,0.05333333333333334,649.1780214845504,-0.6516288042487305,-0.46670504788585965,0.05333333333333334,0.7991190258124348,-0.4543293259713924,-0.39182691581215556,0.04,100,-0.3304918840343194,-0.2174462285163392,0.04,100,-1.1700652027404792,-1.1596144954078533,0.08,100
hyp2-config-195s-0.json,195,real_gt,880,879,1759,300,-636.4333333333333,-411.0,0.02666666666666667,702.037611705898,-0.7212893611886786,-0.4658825886854897,0.02666666666666667,0.7981807965483064,-0.28139377133105803,-0.2170357586099907,0.03,100,-0.3627747310993898,-0.22045195987175514,0.02,100,-1.5196995811355878,-1.5578911986761814,0.03,100
hyp2-config-196s-0.json,196,real_gt,823,822,1645,300,-542.6433333333333,-450.5,0.05,567.4882605615197,-0.6568155493077665,-0.546103064865648,0.05,0.6907800371868232,-0.4514413619391402,-0.43193556302530944,0.03,100,-0.33009045004774534,-0.2624581304526493,0.06,100,-1.1889148359364143,-1.208902064431062,0.06,100
hyp2-config-197s-0.json,197,real_gt,790,789,1579,300,-515.74,-390.0,0.023333333333333334,466.6412819501366,-0.6505833159530034,-0.4923962394314225,0.023333333333333334,0.5907954378465413,-0.3945501435882627,-0.3120148882578492,0.03,100,-0.3453900306428583,-0.24810367232998026,0.02,100,-1.2118097736278897,-1.209452760263753,0.02,100
hyp2-config-198s-0.json,198,real_gt,763,762,1525,300,-477.1766666666667,-345.0,0.04,533.9676741580035,-0.6229784235686135,-0.45080202130696956,0.04,0.7006980812124977,-0.3646684244744636,-0.30926495426603795,0.04,100,-0.29409429899244244,-0.21887459021750721,0.02,100,-1.2101725472389346,-1.2135495677719186,0.06,100
hyp2-config-199s-0.json,199,real_gt,886,885,1771,300,-694.22,-496.5,0.023333333333333334,695.9575811661288,-0.7816464016528293,-0.5591020392546964,0.023333333333333334,0.7859355197291444,-0.5175802757266201,-0.42886584790399307,0.0,100,-0.3450847202560865,-0.27483516343370185,0.03,100,-1.4822742089757817,-1.5496033719758708,0.04,100
hyp2-config-19s-0.json,19,random,148,456,604,300,475.09,280.0,1.0,868.355903504146,-0.6270625889046942,-0.4614449976292081,0.043333333333333335,0.737631153684027,-0.30936581318160267,-0.31389284020862973,0.06,100,-0.31818456614509244,-0.242146752015173,0.03,100,-1.2536373873873874,-1.398470839260313,0.04,100
hyp2-config-1s-0.json,1,random,153,441,594,300,373.4533333333333,267.0,1.0,619.1117068084292,-0.7605086479036058,-0.5307456315859678,0.05,0.8465228951540072,-0.41964385754301725,-0.35594237695078024,0.05,100,-0.20486461251167135,-0.11311191143123916,0.09,100,-1.6570174736561294,-1.79671868747499,0.01,100
hyp2-config-20s-0.json,20,random,154,438,592,300,418.85,277.0,1.0,507.1478917571406,-0.39460070371029277,-0.2176065943189231,0.016666666666666666,0.4766687859396245,-0.1524337306529087,-0.06511296922255827,0.03,100,-0.22106772223210577,-0.09740259740259738,0.01,100,-0.8103006582458638,-0.7922819189942478,0.01,100
hyp2-config-21s-0.json,21,random,147,459,606,300,505.2966666666667,302.5,1.0,837.9342025171482,-0.531941813762542,-0.31210261882530793,0.03666666666666667,0.7113966948263774,-0.2540754079409541,-0.23422702414299046,0.06,100,-0.14240940820772752,-0.11918100573562751,0.03,100,-1.1993406251389442,-1.261393446267396,0.02,100
hyp2-config-22s-0.json,22,random,151,447,598,300,498.18,282.5,1.0,737.8578646061883,-0.3304568598110533,-0.2865608841874453,0.04,0.38382152850416384,-0.2417437812050906,-0.21178719054180184,0.04,100,-0.19012489443975286,-0.1600589655836555,0.04,100,-0.5595019037883165,-0.5135339348415486,0.04,100
hyp2-config-23s-0.json,23,random,150,450,600,300,346.24666666666667,258.0,1.0,642.200011943337,-0.8778962962962963,-0.5888888888888888,0.023333333333333334,0.8888373187071867,-0.5238222222222223,-0.4788888888888889,0.02,100,-0.3021111111111111,-0.2033333333333333,0.02,100,-1.8077555555555558,-1.8066666666666666,0.03,100
hyp2-config-24s-0.json,24,random,157,429,586,300,379.66,235.0,1.0,755.7754734626054,-0.7479216466477613,-0.4892655115585051,0.03333333333333333,0.8203345656447946,-0.4127015871601859,-0.3141211230383204,0.03,100,-0.26110655798553883,-0.1965985182545692,0.04,100,-1.5699567947975592,-1.6265422475613556,0.03,100
hyp2-config-25s-0.json,25,random,148,456,604,300,475.53333333333336,302.0,1.0,733.8868135294869,-0.5147342737474316,-0.3083214793741109,0.03333333333333333,0.6871707453227326,-0.2836545756282598,-0.13848387861545763,0.01,100,-0.12954599336178282,-0.1071005215742058,0.05,100,-1.1310022522522523,-1.2753971076339496,0.04,100
hyp2-config-26s-0.json,26,random,152,444,596,300,397.07,271.0,1.0,672.8254096516492,-0.5742506322111585,-0.37828947368421045,0.04,0.6951049488973321,-0.2965422000948317,-0.24004267425320058,0.04,100,-0.22458392603129443,-0.13270507349454713,0.03,100,-1.2016257705073494,-1.3041133238501659,0.05,100
hyp2-config-27s-0.json,27,random,153,441,594,300,427.00333333333333,270.5,1.0,807.6252131643022,-0.6993637454981992,-0.26790716286514604,0.06,0.9443039672154699,-0.25645458183273306,-0.10317460317460314,0.11,100,-0.1340696278511404,-0.08370014672535675,0.06,100,-1.7075670268107244,-1.717153528077898,0.01,100
hyp2-config-28s-0.json,28,random,134,498,632,300,521.0333333333333,331.0,1.0,849.0030070079753,-0.7423476992547303,-0.6102169873523947,0.03,0.6396023117357466,-0.5884520170233172,-0.47905053048012947,0.01,100,-0.4929491098723252,-0.3602169873523947,0.04,100,-1.1456419708685488,-1.2082958700473534,0.04,100
hyp2-config-29s-0.json,29,random,162,414,576,300,405.8233333333333,217.0,1.0,792.097751722075,-0.5720245124351405,-0.5805152979066024,0.04666666666666667,0.696668871221551,-0.4022893183038111,-0.3765432098765432,0.04,100,-0.29370638754696726,-0.2462426194310252,0.05,100,-1.020077831454643,-1.0764895330112723,0.05,100
hyp2-config-2s-0.json,2,random,156,432,588,300,407.2,252.5,1.0,646.556854334008,-0.6752843067426401,-0.5405092592592593,0.02666666666666667,0.6301669957758308,-0.47326745014245014,-0.3776709401709403,0.01,100,-0.33498931623931627,-0.23424145299145305,0.05,100,-1.217596153846154,-1.1298967236467234,0.02,100
hyp2-config-30s-0.json,30,random,148,456,604,300,438.49333333333334,286.0,1.0,760.938197066449,-0.7808256282598387,-0.5118539592223802,0.04,0.8356846512721734,-0.3800865339023234,-0.2443397344713134,0.07,100,-0.3957059032716927,-0.2570234708392603,0.0,100,-1.5666844476055004,-1.662458511142722,0.05,100
hyp2-config-31s-0.json,31,random,166,402,568,300,435.1666666666667,222.0,1.0,680.4003289099918,-0.24775140362444803,-0.24346640292513333,0.06,0.4381700114032989,-0.14201402625427081,-0.19271114307978177,0.05,100,-0.21983156506623514,-0.20586824911586654,0.05,100,-0.3814086195528381,-0.373119343043817,0.08,100
hyp2-config-32s-0.json,32,random,162,414,576,300,300.2133333333333,218.5,1.0,506.41152890798736,-0.6755859724458758,-0.4844337090713903,0.023333333333333334,0.6736419398041894,-0.3611755233494365,-0.3595008051529789,0.02,100,-0.36909017713365544,-0.2822061191626408,0.03,100,-1.2964922168545356,-1.3407139023081052,0.02,100
hyp2-config-33s-0.json,33,random,154,438,592,300,376.0966666666667,255.5,0.9933333333333333,653.7375543407361,-0.8422357627152147,-0.6421751764217518,0.02,0.8081527080366286,-0.45801399513728286,-0.4120559805491312,0.02,100,-0.5497008242898653,-0.38083377809405206,0.03,100,-1.5189924687184968,-1.455405325268339,0.01,100
hyp2-config-34s-0.json,34,random,146,462,608,300,555.3833333333333,313.0,1.0,855.6932938262515,-0.43207485817074864,-0.2478354978354979,0.04666666666666667,0.6158915038879698,-0.15005900492201862,-0.09642412382138404,0.05,100,-0.18758228073296568,-0.15482120619106926,0.04,100,-0.9585832888572615,-1.065483603154836,0.05,100
hyp2-config-35s-0.json,35,random,133,501,634,300,600.6966666666667,354.0,1.0,951.5069501811494,-0.5600865937298335,-0.37515945552504015,0.03333333333333333,0.6512589284877067,-0.38113697417195685,-0.29506400732369853,0.0,100,-0.16663680158480035,-0.19572133927633462,0.06,100,-1.1324860054327435,-1.129192742334879,0.04,100
hyp2-config-36s-0.json,36,random,153,441,594,300,426.3666666666667,274.0,1.0,658.8476858369197,-0.523100795873905,-0.3668800853674803,0.02666666666666667,0.5506828423114618,-0.30293317326930774,-0.27084167000133386,0.03,100,-0.22611577964519136,-0.13085234093637454,0.04,100,-1.040253434707216,-0.9364412431639322,0.01,100
hyp2-config-37s-0.json,37,random,156,432,588,300,349.57,238.5,1.0,659.4332509624581,-0.7668589743589743,-0.5157585470085471,0.02666666666666667,0.8197428794397432,-0.4518019943019943,-0.33021723646723644,0.02,100,-0.30600427350427345,-0.250267094017094,0.04,100,-1.542770655270655,-1.5931267806267808,0.02,100
hyp2-config-38s-0.json,38,random,141,477,618,300,574.4366666666666,330.0,1.0,949.7518982430498,-0.42459862913897445,-0.31107542709309066,0.04666666666666667,0.6088332719780183,-0.1797979392479593,-0.16294214728578427,0.08,100,-0.1796346848655159,-0.1577233596502967,0.03,100,-0.914363263303448,-0.9189972790936259,0.03,100
hyp2-config-39s-0.json,39,random,161,417,578,300,410.9266666666667,229.5,0.9966666666666667,696.0663684255013,-0.49421183550054365,-0.466263014433174,0.03666666666666667,0.5175806367455189,-0.30607638113112,-0.2820575837466671,0.07,100,-0.36263178277253977,-0.2850067771869461,0.01,100,-0.8139273425979714,-0.814550843797012,0.03,100
hyp2-config-3s-0.json,3,random,151,447,598,300,499.06333333333333,283.5,1.0,718.1730439518639,-0.555365670573013,-0.4222632116982976,0.03333333333333333,0.5970073999783009,-0.3393996770226824,-0.2693823429189446,0.02,100,-0.34677185652695675,-0.24829992444108617,0.03,100,-0.9799254781694002,-1.0873001763041321,0.05,100
hyp2-config-40s-0.json,40,random,144,468,612,300,591.3833333333333,310.0,1.0,986.2189932927305,-0.4186200142450142,-0.36458333333333337,0.05333333333333334,0.5871740489661587,-0.2600160256410257,-0.3074252136752137,0.06,100,-0.24337072649572644,-0.24866452991452992,0.04,100,-0.7524732905982906,-0.6709401709401711,0.06,100
hyp2-config-41s-0.json,41,random,140,480,620,300,565.7433333333333,315.5,1.0,885.5987813115054,-0.6664414682539683,-0.5513392857142857,0.03333333333333333,0.6779183901794976,-0.43951190476190477,-0.4224702380952381,0.04,100,-0.4300863095238096,-0.4117559523809525,0.05,100,-1.1297261904761906,-0.9662202380952379,0.01,100
hyp2-config-42s-0.json,42,random,143,471,614,300,583.5933333333334,295.0,1.0,1026.9949057372467,-0.6684418907348844,-0.580107790298873,0.05333333333333334,0.7406449098789647,-0.42402164714266627,-0.38373940284768315,0.05,100,-0.3963781865692695,-0.29657921696138256,0.03,100,-1.1849258384927175,-1.3478315739462237,0.08,100
hyp2-config-43s-0.json,43,random,151,447,598,300,517.3633333333333,275.0,1.0,910.8296548694057,-0.5413669249497508,-0.4698875505578026,0.04,0.6463298620804369,-0.39486169755692857,-0.3647347289509164,0.03,100,-0.23266678519045292,-0.24275152969761604,0.05,100,-0.9965722921018713,-1.0034001511178277,0.04,100
hyp2-config-44s-0.json,44,random,157,429,586,300,377.06,248.0,1.0,631.3637173176413,-0.6676676614256233,-0.5220480156785889,0.02666666666666667,0.6670167750137268,-0.5067971731029057,-0.37259661781954767,0.01,100,-0.32215105488990836,-0.21772601071964126,0.02,100,-1.1740547562840558,-1.302198862708417,0.05,100
hyp2-config-45s-0.json,45,random,156,432,588,300,400.36,234.0,1.0,776.3170987808602,-0.7806712962962963,-0.6031873219373219,0.043333333333333335,0.8344991459065146,-0.43822649572649575,-0.37224002849002846,0.04,100,-0.3504594017094017,-0.3488247863247864,0.05,100,-1.5533279914529916,-1.636841168091168,0.04,100
hyp2-config-46s-0.json,46,random,144,468,612,300,549.6033333333334,308.0,1.0,979.829303604918,-0.46246082621082624,-0.3157051282051282,0.05333333333333334,0.6775495354723277,-0.23625000000000004,-0.2152777777777778,0.05,100,-0.19638354700854702,-0.20806623931623924,0.04,100,-0.9547489316239316,-1.048344017094017,0.07,100
hyp2-config-47s-0.json,47,random,151,447,598,300,386.41333333333336,267.5,1.0,626.3878897699014,-0.6753937705873347,-0.510481947345808,0.023333333333333334,0.6576133833711614,-0.432693008578159,-0.41109234484495605,0.03,100,-0.3353117916351838,-0.27259730062076837,0.02,100,-1.2581765115486614,-1.2768715646621331,0.02,100
hyp2-config-48s-0.json,48,random,134,498,632,300,718.7933333333333,351.5,1.0,1189.3001274978676,-0.5090061739495294,-0.42266079242342514,0.07,0.6511407399186326,-0.27800305700413586,-0.2653599472516933,0.09,100,-0.24049781214409868,-0.20967451897140799,0.07,100,-1.0085176527003537,-1.0659803392675176,0.05,100
hyp2-config-49s-0.json,49,random,143,471,614,300,503.76666666666665,292.0,1.0,916.6646018016675,-0.7967262037325732,-0.6129496830133773,0.056666666666666664,0.7664832775112118,-0.5208304010214839,-0.4097144893323238,0.08,100,-0.38145917776491034,-0.3447804849078734,0.03,100,-1.4878890324113254,-1.5834483987350227,0.06,100
hyp2-config-4s-0.json,4,random,147,459,606,300,444.44,292.5,1.0,707.4044268618997,-0.69541594415544,-0.49012938508736814,0.02666666666666667,0.722854919978379,-0.43383575652483214,-0.4287715086034414,0.06,100,-0.3248245965052688,-0.23918456271397454,0.01,100,-1.327587479436219,-1.4554488462051487,0.01,100
hyp2-config-50s-0.json,50,misinfo_gt,150,450,600,300,463.15,272.0,1.0,849.4429578428221,-0.7403037037037037,-0.45444444444444454,0.04666666666666667,0.9194705596286433,-0.2635555555555556,-0.2255555555555555,0.06,100,-0.23919999999999994,-0.21000000000000008,0.07,100,-1.7181555555555557,-1.738888888888889,0.01,100
hyp2-config-51s-0.json,51,misinfo_gt,150,450,600,300,425.8933333333333,265.0,1.0,752.5209106899562,-0.7344444444444445,-0.5866666666666666,0.02666666666666667,0.7549353805976731,-0.4821111111111112,-0.41888888888888887,0.03,100,-0.4473333333333334,-0.2788888888888889,0.02,100,-1.2738888888888888,-1.258888888888889,0.03,100
hyp2-config-52s-0.json,52,misinfo_gt,150,450,600,300,445.9533333333333,271.5,1.0,810.3176290950953,-0.6038370370370371,-0.43000000000000005,0.03666666666666667,0.6607467818323062,-0.28766666666666657,-0.2899999999999999,0.07,100,-0.32195555555555555,-0.21000000000000013,0.03,100,-1.2018888888888888,-1.2066666666666666,0.01,100
hyp2-config-53s-0.json,53,misinfo_gt,150,450,600,300,482.76,267.0,1.0,906.9758355588231,-0.7235555555555556,-0.5755555555555556,0.05333333333333334,0.7986138327389684,-0.41275555555555565,-0.3355555555555556,0.05,100,-0.3529555555555555,-0.24555555555555564,0.05,100,-1.4049555555555557,-1.5488888888888888,0.06,100
hyp2-config-54s-0.json,54,misinfo_gt,150,450,600,300,554.9266666666666,291.0,1.0,757.6078096656896,-0.46992592592592586,-0.38222222222222224,0.056666666666666664,0.5398463440416522,-0.4073111111111112,-0.33555555555555555,0.06,100,-0.17273333333333338,-0.20111111111111113,0.08,100,-0.8297333333333333,-0.8200000000000003,0.03,100
hyp2-config-55s-0.json,55,misinfo_gt,150,450,600,300,397.4433333333333,270.0,1.0,652.6358494306728,-0.6059629629629629,-0.43888888888888894,0.023333333333333334,0.6130566768782958,-0.4090444444444444,-0.3433333333333334,0.02,100,-0.20679999999999998,-0.19444444444444453,0.04,100,-1.2020444444444445,-1.1555555555555557,0.01,100
hyp2-config-56s-0.json,56,misinfo_gt,150,450,600,300,437.06666666666666,268.0,1.0,727.7940938427091,-0.7655703703703703,-0.6722222222222223,0.04,0.7128558235643372,-0.5657333333333333,-0.4755555555555555,0.05,100,-0.4053333333333333,-0.33444444444444443,0.03,100,-1.3256444444444444,-1.3155555555555554,0.04,100
hyp2-config-57s-0.json,57,misinfo_gt,150,450,600,300,494.13,293.5,1.0,677.218721751179,-0.28858518518518517,-0.23444444444444446,0.03,0.44395174095789347,-0.20273333333333332,-0.19777777777777772,0.03,100,-0.2171777777777778,-0.17000000000000004,0.02,100,-0.44584444444444443,-0.35777777777777775,0.04,100
hyp2-config-58s-0.json,58,misinfo_gt,150,450,600,300,393.72333333333336,252.0,1.0,732.1346944551748,-0.8921703703703704,-0.6288888888888888,0.03,0.9197271126320582,-0.4215555555555555,-0.31333333333333335,0.04,100,-0.45095555555555555,-0.33111111111111113,0.02,100,-1.804,-1.902222222222222,0.03,100
hyp2-config-59s-0.json,59,misinfo_gt,150,450,600,300,451.92,266.0,1.0,759.4413984803255,-0.6497481481481482,-0.5044444444444444,0.03666666666666667,0.6425916438571658,-0.4106444444444445,-0.3766666666666668,0.03,100,-0.3415333333333333,-0.29000000000000004,0.04,100,-1.1970666666666665,-1.2677777777777777,0.04,100
hyp2-config-5s-0.json,5,random,131,507,638,300,614.09,371.0,1.0,942.7588607193691,-0.515047201770631,-0.45768402667991626,0.03666666666666667,0.581129202836209,-0.27951006519415206,-0.19230016411460926,0.04,100,-0.3599247180691691,-0.2291356128701989,0.05,100,-0.9057068220485719,-0.8724197118207688,0.02,100
hyp2-config-60s-0.json,60,misinfo_gt,150,450,600,300,608.2833333333333,284.0,1.0,1028.6282727336989,-0.3720074074074074,-0.39555555555555555,0.06333333333333334,0.5790819999092361,-0.2824888888888889,-0.26,0.07,100,-0.23668888888888887,-0.22444444444444445,0.06,100,-0.5968444444444444,-0.6944444444444446,0.06,100
