run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
0s1,0,1,0,4-1-1,4,1,1,post_40,-4,red,241.57894736842104,287.66435185185185
0s1,0,1,0,4-1-1,4,1,1,post_41,-3,red,254.94444444444446,290.1759708737864
0s1,0,1,0,4-1-1,4,1,1,post_42,-2,red,233.11111111111111,280.11744966442956
0s1,0,1,0,4-1-1,4,1,1,post_43,-1,centrist,223.4,279.1044776119403
0s1,0,1,0,4-1-1,4,1,1,post_44,0,centrist,209.3846153846154,245.0904392764858
0s1,0,1,0,4-1-1,4,1,1,post_45,1,centrist,223.66666666666666,277.19037800687283
0s1,0,1,0,4-1-1,4,1,1,post_46,2,blue,141.7391304347826,172.32887189292543
0s1,0,1,0,4-1-1,4,1,1,post_47,3,blue,248.30769230769232,279.13543689320386
0s1,0,1,0,4-1-1,4,1,1,post_48,4,blue,170.5,195.07259865971704
0s1,0,1,0,4-1-1,4,1,1,post_49,-4,red,188.7826086956522,224.96
0s1,0,1,0,4-1-1,4,1,1,post_50,-3,red,186.875,218.56476683937825
0s1,0,1,0,4-1-1,4,1,1,post_51,-2,red,186.33333333333334,230.08421823507874
0s1,0,1,0,4-1-1,4,1,1,post_52,-2,red,194.38888888888889,255.11921458625525
0s1,0,1,0,4-1-1,4,1,1,post_53,-2,red,230.38709677419354,267.17588932806325
0s1,0,1,0,4-1-1,4,1,1,post_54,-1,centrist,223.85,289.1046722202101
0s1,0,1,0,4-1-1,4,1,1,post_55,-1,centrist,232.72222222222223,289.1199170124481
0s1,0,1,0,4-1-1,4,1,1,post_56,-1,centrist,220.52631578947367,289.14581231079717
0s1,0,1,0,4-1-1,4,1,1,post_57,0,centrist,233.05882352941177,290.1081685938083
0s1,0,1,0,4-1-1,4,1,1,post_58,1,centrist,233.76470588235293,287.8061797752809
0s1,0,1,0,4-1-1,4,1,1,post_59,2,blue,238.71428571428572,279.16991473812425
0s1,0,1,0,4-1-1,4,1,1,post_60,2,blue,221.55555555555554,283.23701842546063
0s1,0,1,0,4-1-1,4,1,1,post_61,2,blue,228.52631578947367,288.3302752293578
0s1,0,1,0,4-1-1,4,1,1,post_62,3,blue,188.0909090909091,219.32833583208395
0s1,0,1,0,4-1-1,4,1,1,post_63,4,blue,198.25,256.1162051747617
0s1,0,1,0,4-1-1,4,1,1,post_64,4,blue,208.75,267.17017208413
0s1,0,1,0,4-1-1,4,1,1,post_65,4,blue,218.4,280.22801302931595
0s10,0,10,0,4-1-1,4,1,1,post_0,-4,red,217.44444444444446,268.1732385261797
0s10,0,10,0,4-1-1,4,1,1,post_1,-4,red,228.3684210526316,275.2397558849172
0s10,0,10,0,4-1-1,4,1,1,post_2,-4,red,234.625,280.4347826086956
0s10,0,10,0,4-1-1,4,1,1,post_3,-3,red,244.0,284.11414790996787
0s10,0,10,0,4-1-1,4,1,1,post_4,-3,red,227.33333333333334,284.1542639869636
0s10,0,10,0,4-1-1,4,1,1,post_5,-3,red,234.75,284.2286634460547
0s10,0,10,0,4-1-1,4,1,1,post_6,-2,red,220.47368421052633,272.1269248716752
0s10,0,10,0,4-1-1,4,1,1,post_7,-2,red,229.0,279.1645047169811
0s10,0,10,0,4-1-1,4,1,1,post_8,-2,red,229.6315789473684,281.21935987509755
0s10,0,10,0,4-1-1,4,1,1,post_9,-1,centrist,184.75,227.13337250293773
0s10,0,10,0,4-1-1,4,1,1,post_10,-1,centrist,194.63636363636363,242.21607142857144
0s10,0,10,0,4-1-1,4,1,1,post_11,-1,centrist,204.47619047619048,262.38872403560833
0s10,0,10,0,4-1-1,4,1,1,post_12,0,centrist,222.04761904761904,278.10530303030305
0s10,0,10,0,4-1-1,4,1,1,post_13,0,centrist,236.89473684210526,284.13614573346115
0s10,0,10,0,4-1-1,4,1,1,post_14,0,centrist,226.83333333333334,285.18095238095236
0s10,0,10,0,4-1-1,4,1,1,post_15,1,centrist,225.75,265.11417492460146
0s10,0,10,0,4-1-1,4,1,1,post_16,1,centrist,233.44,275.14285714285717
0s10,0,10,0,4-1-1,4,1,1,post_17,1,centrist,221.1,282.19448275862067
0s10,0,10,0,4-1-1,4,1,1,post_18,2,blue,137.7037037037037,173.09664804469273
0s10,0,10,0,4-1-1,4,1,1,post_19,2,blue,173.04,217.16756756756757
0s10,0,10,0,4-1-1,4,1,1,post_20,2,blue,198.92592592592592,235.36153846153846
0s10,0,10,0,4-1-1,4,1,1,post_21,3,blue,139.43478260869566,167.11860795454547
0s10,0,10,0,4-1-1,4,1,1,post_22,4,blue,100.07317073170732,114.04028268551237
0s10,0,10,0,4-1-1,4,1,1,post_23,-4,red,71.5,0.0
0s10,0,10,0,4-1-1,4,1,1,post_24,-3,red,236.92307692307693,276.1576242147344
0s10,0,10,0,4-1-1,4,1,1,post_25,-3,red,220.31578947368422,280.26022304832713
0s10,0,10,0,4-1-1,4,1,1,post_26,-3,red,231.2941176470588,280.6113537117904
0s10,0,10,0,4-1-1,4,1,1,post_27,-2,red,236.23529411764707,285.18590998043055
0s10,0,10,0,4-1-1,4,1,1,post_28,-1,centrist,224.6315789473684,282.1219723183391
0s10,0,10,0,4-1-1,4,1,1,post_29,-1,centrist,223.95,284.17530864197533
0s10,0,10,0,4-1-1,4,1,1,post_30,-1,centrist,223.3684210526316,284.217125382263
0s10,0,10,0,4-1-1,4,1,1,post_31,0,centrist,167.58620689655172,197.14001421464107
0s10,0,10,0,4-1-1,4,1,1,post_32,1,centrist,240.44444444444446,282.1267415730337
0s10,0,10,0,4-1-1,4,1,1,post_33,2,blue,235.88,268.24144144144145
0s10,0,10,0,4-1-1,4,1,1,post_34,3,blue,227.66666666666666,279.14041268243585
0s10,0,10,0,4-1-1,4,1,1,post_35,3,blue,219.0,281.1705097087379
0s10,0,10,0,4-1-1,4,1,1,post_36,3,blue,221.27777777777777,285.25606469002696
0s10,0,10,0,4-1-1,4,1,1,post_37,4,blue,228.8235294117647,277.40976331360946
0s10,0,10,0,4-1-1,4,1,1,post_38,-4,red,237.23809523809524,281.1722869405273
0s10,0,10,0,4-1-1,4,1,1,post_39,-4,red,230.72222222222223,281.2493345164153
0s10,0,10,0,4-1-1,4,1,1,post_40,-4,red,238.26315789473685,283.6550925925926
0s10,0,10,0,4-1-1,4,1,1,post_41,-3,red,245.10526315789474,285.1730418943534
0s10,0,10,0,4-1-1,4,1,1,post_42,-2,red,239.23529411764707,275.1153039832285
0s10,0,10,0,4-1-1,4,1,1,post_43,-1,centrist,219.68421052631578,271.94117647058823
0s10,0,10,0,4-1-1,4,1,1,post_44,0,centrist,199.11111111111111,243.08943687891056
0s10,0,10,0,4-1-1,4,1,1,post_45,1,centrist,232.77777777777777,277.19037800687283
